Latitude (decimal degrees):	41.050
Longitude (decimal degrees):	29.010
Elevation (m):	79
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230601:1110,807.0,142.0,0.0,66.14,22.86,5.86,0.0
20230601:1210,747.0,124.0,0.0,56.98,22.92,5.93,0.0
20230601:1310,617.0,116.0,0.0,46.23,22.94,6.07,0.0
20230601:1410,412.0,127.0,0.0,34.98,22.49,6.0,0.0
20230601:1510,249.0,103.0,0.0,23.72,21.93,5.59,0.0
20230601:1610,101.0,66.0,0.0,12.74,21.0,5.24,0.0
20230601:1710,0.0,6.0,0.0,2.33,19.78,4.76,0.0
20230601:1810,0.0,0.0,0.0,0.0,18.54,4.62,0.0
20230601:1910,0.0,0.0,0.0,0.0,17.73,4.9,0.0
20230601:2010,0.0,0.0,0.0,0.0,17.18,4.62,0.0
20230601:2110,0.0,0.0,0.0,0.0,16.73,4.41,0.0
20230601:2210,0.0,0.0,0.0,0.0,16.36,4.14,0.0
20230601:2310,0.0,0.0,0.0,0.0,16.06,3.93,0.0
20230602:0010,0.0,0.0,0.0,0.0,15.83,3.86,0.0
20230602:0110,0.0,0.0,0.0,0.0,15.63,3.86,0.0
20230602:0210,0.0,0.0,0.0,0.0,15.49,3.93,0.0
20230602:0310,0.0,21.0,0.0,5.28,15.46,4.14,0.0
20230602:0410,120.0,88.0,0.0,15.87,16.15,4.0,0.0
20230602:0510,279.0,120.0,0.0,26.95,17.55,4.48,0.0
20230602:0610,444.0,140.0,0.0,38.24,19.08,4.97,0.0
20230602:0710,642.0,127.0,0.0,49.42,20.66,5.38,0.0
20230602:0810,776.0,125.0,0.0,59.89,21.94,5.52,0.0
20230602:0910,865.01,119.0,0.0,68.22,23.1,5.93,0.0
20230602:1010,840.01,144.0,0.0,71.05,23.84,6.41,0.0
20230602:1110,804.0,143.0,0.0,66.27,24.16,6.76,0.0
20230602:1210,744.0,125.0,0.0,57.1,24.01,6.97,0.0
20230602:1310,607.0,121.0,0.0,46.34,23.7,6.97,0.0
20230602:1410,206.0,236.0,0.0,35.09,23.01,6.62,0.0
20230602:1510,271.0,93.0,0.0,23.83,22.19,6.21,0.0
20230602:1610,35.0,89.0,0.0,12.86,21.12,5.79,0.0
20230602:1710,0.0,2.0,0.0,2.45,20.03,5.38,0.0
20230602:1810,0.0,0.0,0.0,0.0,19.09,5.17,0.0
20230602:1910,0.0,0.0,0.0,0.0,18.52,4.69,0.0
20230602:2010,0.0,0.0,0.0,0.0,17.97,4.48,0.0
20230602:2110,0.0,0.0,0.0,0.0,17.58,4.14,0.0
20230602:2210,0.0,0.0,0.0,0.0,17.29,3.66,0.0
20230602:2310,0.0,0.0,0.0,0.0,17.05,3.66,0.0
20230603:0010,0.0,0.0,0.0,0.0,16.96,3.59,0.0
20230603:0110,0.0,0.0,0.0,0.0,16.96,3.86,0.0
20230603:0210,0.0,0.0,0.0,0.0,16.87,3.86,0.0
20230603:0310,0.0,4.0,0.0,5.34,16.86,3.93,0.0
20230603:0410,0.0,19.0,0.0,15.92,17.06,3.59,0.0
20230603:0510,0.0,35.0,0.0,27.0,17.56,3.31,0.0
20230603:0610,11.0,240.0,0.0,38.29,18.27,4.21,0.0
20230603:0710,70.0,357.0,0.0,49.46,18.91,3.72,0.0
20230603:0810,531.0,258.0,0.0,59.95,19.09,5.03,0.0
20230603:0910,264.0,428.0,0.0,68.32,19.45,5.72,0.0
20230603:1010,172.0,461.0,0.0,71.18,19.74,5.93,0.0
20230603:1110,218.0,434.0,0.0,66.39,20.14,5.45,0.0
20230603:1210,489.0,263.0,0.0,57.21,20.47,5.45,0.0
20230603:1310,431.0,213.0,0.0,46.44,20.49,5.24,0.0
20230603:1410,7.0,211.0,0.0,35.19,20.27,5.17,0.0
20230603:1510,32.0,171.0,0.0,23.93,19.9,4.55,0.0
20230603:1610,4.0,72.0,0.0,12.96,19.41,4.62,0.0
20230603:1710,0.0,2.0,0.0,2.56,18.89,4.69,0.0
20230603:1810,0.0,0.0,0.0,0.0,18.27,4.48,0.0
20230603:1910,0.0,0.0,0.0,0.0,18.12,3.79,0.0
20230603:2010,0.0,0.0,0.0,0.0,17.75,3.93,0.0
20230603:2110,0.0,0.0,0.0,0.0,17.51,4.0,0.0
20230603:2210,0.0,0.0,0.0,0.0,17.29,4.21,0.0
20230603:2310,0.0,0.0,0.0,0.0,17.13,4.55,0.0
20230604:0010,0.0,0.0,0.0,0.0,17.11,4.41,0.0
20230604:0110,0.0,0.0,0.0,0.0,17.01,4.21,0.0
20230604:0210,0.0,0.0,0.0,0.0,16.9,4.28,0.0
20230604:0310,0.0,29.0,0.0,5.39,16.87,4.21,0.0
20230604:0410,0.0,25.0,0.0,15.97,17.16,4.07,0.0
20230604:0510,0.0,79.0,0.0,27.03,17.83,4.62,0.0
20230604:0610,0.0,109.0,0.0,38.32,18.62,4.62,0.0
20230604:0710,2.0,257.0,0.0,49.51,19.56,3.93,0.0
20230604:0810,0.0,105.0,0.0,60.01,19.98,3.86,0.0
20230604:0910,0.0,247.0,0.0,68.41,19.42,4.28,0.0
20230604:1010,4.0,337.0,0.0,71.3,18.75,4.69,0.0
20230604:1110,0.0,157.0,0.0,66.51,18.86,4.83,0.0
20230604:1210,0.0,166.0,0.0,57.32,19.73,5.45,0.0
20230604:1310,0.0,147.0,0.0,46.54,19.41,5.72,0.0
20230604:1410,0.0,114.0,0.0,35.29,19.04,5.72,0.0
20230604:1510,0.0,45.0,0.0,24.03,18.86,5.79,0.0
20230604:1610,1.0,65.0,0.0,13.07,18.68,5.79,0.0
20230604:1710,0.0,1.0,0.0,2.67,18.08,5.52,0.0
20230604:1810,0.0,0.0,0.0,0.0,17.65,5.17,0.0
20230604:1910,0.0,0.0,0.0,0.0,17.02,4.28,0.0
20230604:2010,0.0,0.0,0.0,0.0,16.85,4.21,0.0
20230604:2110,0.0,0.0,0.0,0.0,16.72,4.28,0.0
20230604:2210,0.0,0.0,0.0,0.0,16.74,4.21,0.0
20230604:2310,0.0,0.0,0.0,0.0,16.67,4.14,0.0
20230605:0010,0.0,0.0,0.0,0.0,16.69,4.0,0.0
20230605:0110,0.0,0.0,0.0,0.0,16.65,3.79,0.0
20230605:0210,0.0,0.0,0.0,0.0,16.53,3.52,0.0
20230605:0310,0.0,5.0,0.0,5.44,16.48,3.31,0.0
20230605:0410,0.0,19.0,0.0,16.01,16.82,3.24,0.0
20230605:0510,0.0,78.0,0.0,27.07,17.62,4.34,0.0
20230605:0610,0.0,152.0,0.0,38.36,18.58,4.48,0.0
20230605:0710,201.0,353.0,0.0,49.55,18.8,4.69,0.0
20230605:0810,425.0,325.0,0.0,60.06,19.57,4.55,0.0
20230605:0910,437.0,363.0,0.0,68.49,20.23,4.69,0.0
20230605:1010,605.0,284.0,0.0,71.42,20.76,5.1,0.0
20230605:1110,714.0,195.0,0.0,66.63,21.08,5.38,0.0
20230605:1210,685.0,155.0,0.0,57.42,21.07,5.72,0.0
20230605:1310,615.0,117.0,0.0,46.64,21.07,5.93,0.0
20230605:1410,417.0,126.0,0.0,35.39,20.54,6.07,0.0
20230605:1510,231.0,114.0,0.0,24.13,19.99,5.93,0.0
20230605:1610,105.0,68.0,0.0,13.17,19.26,5.52,0.0
20230605:1710,0.0,8.0,0.0,2.78,18.41,5.17,0.0
20230605:1810,0.0,0.0,0.0,0.0,17.6,4.97,0.0
20230605:1910,0.0,0.0,0.0,0.0,16.9,4.69,0.0
20230605:2010,0.0,0.0,0.0,0.0,16.56,4.55,0.0
20230605:2110,0.0,0.0,0.0,0.0,16.49,4.48,0.0
20230605:2210,0.0,0.0,0.0,0.0,16.43,4.41,0.0
20230605:2310,0.0,0.0,0.0,0.0,16.37,4.28,0.0
20230606:0010,0.0,0.0,0.0,0.0,16.42,4.28,0.0
20230606:0110,0.0,0.0,0.0,0.0,16.18,4.28,0.0
20230606:0210,0.0,0.0,0.0,0.0,16.07,4.28,0.0
20230606:0310,0.0,25.0,0.0,5.48,16.02,4.34,0.0
20230606:0410,95.0,101.0,0.0,16.04,16.38,4.55,0.0
20230606:0510,38.0,201.0,0.0,27.1,17.37,5.86,0.0
20230606:0610,178.0,275.0,0.0,38.39,18.48,5.93,0.0
20230606:0710,0.0,0.0,0.0,0.0,19.9,5.79,0.0
20230606:0810,536.0,264.0,0.0,60.11,20.96,5.79,0.0
20230606:0910,699.0,214.0,0.0,68.57,21.91,5.86,0.0
20230606:1010,500.0,343.0,0.0,71.53,22.48,6.28,0.0
20230606:1110,627.0,248.0,0.0,66.74,22.63,6.69,0.0
20230606:1210,723.0,136.0,0.0,57.52,22.49,7.03,0.0
20230606:1310,583.0,134.0,0.0,46.74,22.18,6.83,0.0
20230606:1410,412.0,129.0,0.0,35.48,21.84,6.69,0.0
20230606:1510,244.0,108.0,0.0,24.23,21.23,6.69,0.0
20230606:1610,106.0,68.0,0.0,13.27,20.35,6.76,0.0
20230606:1710,0.0,10.0,0.0,2.88,19.27,6.9,0.0
20230606:1810,0.0,0.0,0.0,0.0,18.3,6.76,0.0
20230606:1910,0.0,0.0,0.0,0.0,17.55,6.76,0.0
20230606:2010,0.0,0.0,0.0,0.0,17.19,6.0,0.0
20230606:2110,0.0,0.0,0.0,0.0,16.91,5.72,0.0
20230606:2210,0.0,0.0,0.0,0.0,16.74,5.31,0.0
20230606:2310,0.0,0.0,0.0,0.0,16.56,5.03,0.0
20230607:0010,0.0,0.0,0.0,0.0,16.41,4.97,0.0
20230607:0110,0.0,0.0,0.0,0.0,16.35,4.9,0.0
20230607:0210,0.0,0.0,0.0,0.0,16.26,4.83,0.0
20230607:0310,0.0,18.0,0.0,5.52,16.31,4.69,0.0
20230607:0410,0.0,19.0,0.0,16.07,16.83,4.9,0.0
20230607:0510,0.0,78.0,0.0,27.12,17.79,6.0,0.0
20230607:0610,22.0,264.0,0.0,38.41,18.86,5.93,0.0
20230607:0710,330.0,299.0,0.0,49.61,19.78,5.52,0.0
20230607:0810,757.0,132.0,0.0,60.15,20.45,5.31,0.0
20230607:0910,856.0,120.0,0.0,68.64,21.22,5.38,0.0
20230607:1010,799.0,162.0,0.0,71.63,22.04,5.52,0.0
20230607:1110,786.0,150.0,0.0,66.85,22.52,5.66,0.0
20230607:1210,719.0,136.0,0.0,57.62,22.65,5.79,0.0
20230607:1310,564.0,143.0,0.0,46.83,22.47,6.07,0.0
20230607:1410,310.0,186.0,0.0,35.57,22.06,6.21,0.0
20230607:1510,187.0,138.0,0.0,24.32,21.39,6.34,0.0
20230607:1610,96.0,72.0,0.0,13.36,20.46,6.28,0.0
20230607:1710,0.0,10.0,0.0,2.98,19.45,6.0,0.0
20230607:1810,0.0,0.0,0.0,0.0,18.48,5.79,0.0
20230607:1910,0.0,0.0,0.0,0.0,17.66,5.66,0.0
20230607:2010,0.0,0.0,0.0,0.0,17.34,5.31,0.0
20230607:2110,0.0,0.0,0.0,0.0,17.06,5.03,0.0
20230607:2210,0.0,0.0,0.0,0.0,16.8,4.76,0.0
20230607:2310,0.0,0.0,0.0,0.0,16.6,4.48,0.0
20230608:0010,0.0,0.0,0.0,0.0,16.44,4.28,0.0
20230608:0110,0.0,0.0,0.0,0.0,16.33,4.28,0.0
20230608:0210,0.0,0.0,0.0,0.0,16.35,4.34,0.0
20230608:0310,0.0,5.0,0.0,5.55,16.42,4.34,0.0
20230608:0410,0.0,19.0,0.0,16.09,16.88,5.17,0.0
20230608:0510,15.0,182.0,0.0,27.15,17.64,5.59,0.0
20230608:0610,188.0,268.0,0.0,38.43,18.74,5.03,0.0
20230608:0710,450.0,232.0,0.0,49.63,19.58,4.76,0.0
20230608:0810,548.0,252.0,0.0,60.19,20.59,4.97,0.0
20230608:0910,546.0,299.0,0.0,68.7,21.48,5.59,0.0
20230608:1010,421.0,378.0,0.0,71.73,21.89,5.72,0.0
20230608:1110,462.0,336.0,0.0,66.95,22.32,5.79,0.0
20230608:1210,550.0,233.0,0.0,57.71,22.47,5.66,0.0
20230608:1310,286.0,295.0,0.0,46.92,22.25,5.66,0.0
20230608:1410,439.0,114.0,0.0,35.66,21.78,5.38,0.0
20230608:1510,236.0,111.0,0.0,24.41,21.08,4.9,0.0
20230608:1610,89.0,75.0,0.0,13.45,20.29,4.9,0.0
20230608:1710,0.0,6.0,0.0,3.08,19.42,4.83,0.0
20230608:1810,0.0,0.0,0.0,0.0,18.56,4.48,0.0
20230608:1910,0.0,0.0,0.0,0.0,17.85,4.34,0.0
20230608:2010,0.0,0.0,0.0,0.0,17.55,3.79,0.0
20230608:2110,0.0,0.0,0.0,0.0,17.35,3.66,0.0
20230608:2210,0.0,0.0,0.0,0.0,17.2,3.66,0.0
20230608:2310,0.0,0.0,0.0,0.0,16.97,3.66,0.0
20230609:0010,0.0,0.0,0.0,0.0,16.97,3.17,0.0
20230609:0110,0.0,0.0,0.0,0.0,16.91,2.69,0.0
20230609:0210,0.0,0.0,0.0,0.0,16.77,2.69,0.0
20230609:0310,0.0,21.0,0.0,5.57,16.95,2.76,0.0
20230609:0410,8.0,100.0,0.0,16.11,17.45,2.97,0.0
20230609:0510,0.0,75.0,0.0,27.16,18.16,3.38,0.0
20230609:0610,0.0,163.0,0.0,38.44,19.13,3.31,0.0
20230609:0710,17.0,313.0,0.0,49.65,20.01,2.76,0.0
20230609:0810,104.0,420.0,0.0,60.22,20.92,2.28,0.0
20230609:0910,186.0,452.0,0.0,68.75,21.62,1.66,0.0
20230609:1010,49.0,439.0,0.0,71.82,22.15,2.21,0.0
20230609:1110,284.0,417.0,0.0,67.04,22.42,2.9,0.0
20230609:1210,288.0,368.0,0.0,57.8,22.9,3.66,0.0
20230609:1310,266.0,303.0,0.0,47.0,23.13,4.69,0.0
20230609:1410,294.0,194.0,0.0,35.74,22.83,5.17,0.0
20230609:1510,5.0,145.0,0.0,24.49,22.1,4.9,0.0
20230609:1610,7.0,82.0,0.0,13.54,21.22,4.62,0.0
20230609:1710,0.0,6.0,0.0,3.17,20.22,4.34,0.0
20230609:1810,0.0,0.0,0.0,0.0,19.24,3.59,0.0
20230609:1910,0.0,0.0,0.0,0.0,18.54,3.03,0.0
20230609:2010,0.0,0.0,0.0,0.0,18.01,2.83,0.0
20230609:2110,0.0,0.0,0.0,0.0,17.54,2.55,0.0
20230609:2210,0.0,0.0,0.0,0.0,17.25,2.28,0.0
20230609:2310,0.0,0.0,0.0,0.0,16.9,2.07,0.0
20230610:0010,0.0,0.0,0.0,0.0,16.55,1.86,0.0
20230610:0110,0.0,0.0,0.0,0.0,16.35,1.66,0.0
20230610:0210,0.0,0.0,0.0,0.0,16.05,1.17,0.0
20230610:0310,0.0,33.0,0.0,5.6,16.15,0.9,0.0
20230610:0410,152.0,76.0,0.0,16.13,16.88,0.97,0.0
20230610:0510,301.0,110.0,0.0,27.17,17.55,1.17,0.0
20230610:0610,463.0,130.0,0.0,38.45,18.39,0.83,0.0
20230610:0710,577.0,162.0,0.0,49.66,19.51,0.41,0.0
20230610:0810,734.0,146.0,0.0,60.24,20.44,0.62,0.0
20230610:0910,829.0,138.0,0.0,68.8,21.46,1.45,0.0
20230610:1010,828.0,150.0,0.0,71.9,22.23,2.14,0.0
20230610:1110,827.0,131.0,0.0,67.13,22.7,2.69,0.0
20230610:1210,728.0,135.0,0.0,57.89,22.86,2.83,0.0
20230610:1310,588.0,135.0,0.0,47.09,22.68,2.69,0.0
20230610:1410,412.0,132.0,0.0,35.83,22.35,2.55,0.0
20230610:1510,246.0,110.0,0.0,24.58,21.86,2.28,0.0
20230610:1610,26.0,95.0,0.0,13.63,21.29,1.86,0.0
20230610:1710,4.0,15.15,0.0,3.25,20.78,1.45,0.0
20230610:1810,0.0,0.0,0.0,0.0,19.89,1.31,0.0
20230610:1910,0.0,0.0,0.0,0.0,19.12,1.79,0.0
20230610:2010,0.0,0.0,0.0,0.0,18.19,1.59,0.0
20230610:2110,0.0,0.0,0.0,0.0,18.02,1.38,0.0
20230610:2210,0.0,0.0,0.0,0.0,18.45,1.17,0.0
20230610:2310,0.0,0.0,0.0,0.0,18.92,1.03,0.0
20230611:0010,0.0,0.0,0.0,0.0,18.61,0.97,0.0
20230611:0110,0.0,0.0,0.0,0.0,18.23,0.9,0.0
20230611:0210,0.0,0.0,0.0,0.0,17.98,0.76,0.0
20230611:0310,0.0,31.0,0.0,5.61,17.92,0.76,0.0
20230611:0410,118.0,90.0,0.0,16.14,17.89,0.69,0.0
20230611:0510,236.0,143.0,0.0,27.18,18.98,0.97,0.0
20230611:0610,289.0,225.0,0.0,38.46,19.7,1.03,0.0
20230611:0710,608.0,141.0,0.0,49.67,20.64,0.41,0.0
20230611:0810,643.0,197.0,0.0,60.26,21.54,0.55,0.0
20230611:0910,597.0,273.0,0.0,68.84,22.21,0.9,0.0
20230611:1010,698.0,226.0,0.0,71.98,22.76,1.17,0.0
20230611:1110,765.0,161.0,0.0,67.22,23.14,1.72,0.0
20230611:1210,740.0,126.0,0.0,57.97,23.38,2.41,0.0
20230611:1310,340.0,273.0,0.0,47.17,23.35,3.72,0.0
20230611:1410,18.0,241.0,0.0,35.91,22.99,4.62,0.0
20230611:1510,0.0,108.0,0.0,24.65,22.37,4.83,0.0
20230611:1610,12.0,89.0,0.0,13.71,21.52,4.55,0.0
20230611:1710,3.0,16.34,0.0,3.34,20.71,3.79,0.0
20230611:1810,0.0,0.0,0.0,0.0,19.9,3.31,0.0
20230611:1910,0.0,0.0,0.0,0.0,19.23,4.07,0.0
20230611:2010,0.0,0.0,0.0,0.0,18.77,3.93,0.0
20230611:2110,0.0,0.0,0.0,0.0,18.43,3.66,0.0
20230611:2210,0.0,0.0,0.0,0.0,18.07,3.38,0.0
20230611:2310,0.0,0.0,0.0,0.0,17.78,2.97,0.0
20230612:0010,0.0,0.0,0.0,0.0,17.57,2.34,0.0
20230612:0110,0.0,0.0,0.0,0.0,17.23,1.86,0.0
20230612:0210,0.0,0.0,0.0,0.0,16.73,1.79,0.0
20230612:0310,0.0,34.0,0.0,5.62,16.48,1.86,0.0
20230612:0410,127.0,84.0,0.0,16.14,18.03,2.07,0.0
20230612:0510,210.0,154.0,0.0,27.18,19.02,3.03,0.0
20230612:0610,3.0,210.0,0.0,38.46,19.65,3.52,0.0
20230612:0710,0.0,164.0,0.0,49.67,20.52,3.59,0.0
20230612:0810,46.0,397.0,0.0,60.27,21.32,3.79,0.0
20230612:0910,0.0,0.0,0.0,0.0,21.65,4.41,0.0
20230612:1010,5.0,347.0,0.0,72.05,21.99,4.9,0.0
20230612:1110,393.0,371.0,0.0,67.3,21.85,5.38,0.0
20230612:1210,203.0,397.0,0.0,58.05,21.88,5.79,0.0
20230612:1310,117.0,348.0,0.0,47.24,21.79,6.21,0.0
20230612:1410,32.0,256.0,0.0,35.98,21.36,6.55,0.0
20230612:1510,12.0,161.0,0.0,24.73,20.79,6.55,0.0
20230612:1610,17.0,92.0,0.0,13.79,20.07,6.41,0.0
20230612:1710,3.0,16.35,0.0,3.41,19.35,6.21,0.0
20230612:1810,0.0,0.0,0.0,0.0,18.72,5.72,0.0
20230612:1910,0.0,0.0,0.0,0.0,18.29,5.38,0.0
20230612:2010,0.0,0.0,0.0,0.0,17.92,4.97,0.0
20230612:2110,0.0,0.0,0.0,0.0,17.64,4.9,0.0
20230612:2210,0.0,0.0,0.0,0.0,17.47,4.69,0.0
20230612:2310,0.0,0.0,0.0,0.0,17.33,4.48,0.0
20230613:0010,0.0,0.0,0.0,0.0,17.32,4.34,0.0
20230613:0110,0.0,0.0,0.0,0.0,17.19,4.28,0.0
20230613:0210,0.0,0.0,0.0,0.0,17.15,4.07,0.0
20230613:0310,0.0,5.0,0.0,5.63,17.14,4.07,0.0
20230613:0410,0.0,19.0,0.0,16.15,17.48,4.41,0.0
20230613:0510,0.0,58.0,0.0,27.18,18.2,5.31,0.0
20230613:0610,35.0,276.0,0.0,38.46,18.96,5.24,0.0
20230613:0710,1.0,235.0,0.0,49.67,19.52,5.86,0.0
20230613:0810,117.0,422.0,0.0,60.28,20.25,5.66,0.0
20230613:0910,86.0,451.0,0.0,68.91,21.07,5.66,0.0
20230613:1010,70.0,454.0,0.0,72.11,21.51,5.52,0.0
20230613:1110,71.0,439.0,0.0,67.38,21.96,5.59,0.0
20230613:1210,159.0,409.0,0.0,58.12,22.05,5.38,0.0
20230613:1310,385.0,248.0,0.0,47.31,21.74,5.52,0.0
20230613:1410,264.0,212.0,0.0,36.05,21.27,5.93,0.0
20230613:1510,150.0,159.0,0.0,24.8,20.49,6.21,0.0
20230613:1610,71.0,87.0,0.0,13.86,19.75,6.07,0.0
20230613:1710,7.0,16.44,0.0,3.49,19.18,5.31,0.0
20230613:1810,0.0,0.0,0.0,0.0,18.66,4.21,0.0
20230613:1910,0.0,0.0,0.0,0.0,18.14,3.86,0.0
20230613:2010,0.0,0.0,0.0,0.0,17.88,3.45,0.0
20230613:2110,0.0,0.0,0.0,0.0,17.55,3.17,0.0
20230613:2210,0.0,0.0,0.0,0.0,17.4,2.76,0.0
20230613:2310,0.0,0.0,0.0,0.0,17.29,2.21,0.0
20230614:0010,0.0,0.0,0.0,0.0,17.08,1.86,0.0
20230614:0110,0.0,0.0,0.0,0.0,16.88,1.79,0.0
20230614:0210,0.0,0.0,0.0,0.0,16.74,1.66,0.0
20230614:0310,0.0,5.0,0.0,5.63,16.51,1.38,0.0
20230614:0410,0.0,19.0,0.0,16.14,17.64,1.1,0.0
20230614:0510,0.0,45.0,0.0,27.17,18.71,1.59,0.0
20230614:0610,0.0,156.0,0.0,38.45,19.38,1.66,0.0
20230614:0710,29.0,332.0,0.0,49.67,20.37,1.52,0.0
20230614:0810,2.0,292.0,0.0,60.28,21.08,1.03,0.0
20230614:0910,62.0,440.0,0.0,68.93,21.68,1.86,0.0
20230614:1010,13.0,382.0,0.0,72.16,21.41,2.83,0.0
20230614:1110,0.0,205.0,0.0,67.45,21.45,3.17,0.0
20230614:1210,93.0,409.0,0.0,58.19,21.49,3.24,0.0
20230614:1310,54.0,340.0,0.0,47.38,21.29,2.97,0.0
20230614:1410,226.0,231.0,0.0,36.12,21.57,3.17,0.0
20230614:1510,93.0,179.0,0.0,24.87,21.52,3.59,0.0
20230614:1610,114.0,70.0,0.0,13.93,21.3,3.66,0.0
20230614:1710,6.0,17.61,0.0,3.56,20.75,3.31,0.0
20230614:1810,0.0,0.0,0.0,0.0,20.16,3.17,0.0
20230614:1910,0.0,0.0,0.0,0.0,19.51,2.9,0.0
20230614:2010,0.0,0.0,0.0,0.0,18.98,2.83,0.0
20230614:2110,0.0,0.0,0.0,0.0,18.55,2.69,0.0
20230614:2210,0.0,0.0,0.0,0.0,18.21,2.48,0.0
20230614:2310,0.0,0.0,0.0,0.0,18.02,2.62,0.0
20230615:0010,0.0,0.0,0.0,0.0,17.91,2.76,0.0
20230615:0110,0.0,0.0,0.0,0.0,17.82,2.83,0.0
20230615:0210,0.0,0.0,0.0,0.0,17.78,2.76,0.0
20230615:0310,0.0,33.0,0.0,5.63,17.7,2.76,0.0
20230615:0410,8.0,101.0,0.0,16.13,18.22,3.24,0.0
20230615:0510,203.0,159.0,0.0,27.16,19.31,3.31,0.0
20230615:0610,218.0,256.0,0.0,38.44,20.41,3.24,0.0
20230615:0710,390.0,265.0,0.0,49.65,21.57,3.86,0.0
20230615:0810,560.0,245.0,0.0,60.28,22.61,3.93,0.0
20230615:0910,773.0,162.0,0.0,68.95,23.78,3.66,0.0
20230615:1010,737.0,199.0,0.0,72.21,24.67,3.52,0.0
20230615:1110,773.0,155.0,0.0,67.51,25.34,3.79,0.0
20230615:1210,709.0,142.0,0.0,58.26,25.78,4.28,0.0
20230615:1310,488.0,191.0,0.0,47.45,25.76,5.03,0.0
20230615:1410,357.0,163.0,0.0,36.19,25.13,5.66,0.0
20230615:1510,258.0,106.0,0.0,24.94,24.14,5.79,0.0
20230615:1610,99.0,76.0,0.0,13.99,23.05,5.52,0.0
20230615:1710,4.0,17.14,0.0,3.63,21.93,5.38,0.0
20230615:1810,0.0,0.0,0.0,0.0,20.77,5.38,0.0
20230615:1910,0.0,0.0,0.0,0.0,19.92,5.17,0.0
20230615:2010,0.0,0.0,0.0,0.0,19.45,4.76,0.0
20230615:2110,0.0,0.0,0.0,0.0,19.12,4.41,0.0
20230615:2210,0.0,0.0,0.0,0.0,18.8,4.34,0.0
20230615:2310,0.0,0.0,0.0,0.0,18.57,4.34,0.0
20230616:0010,0.0,0.0,0.0,0.0,18.35,4.28,0.0
20230616:0110,0.0,0.0,0.0,0.0,18.19,4.34,0.0
20230616:0210,0.0,0.0,0.0,0.0,18.03,4.28,0.0
20230616:0310,0.0,27.0,0.0,5.62,17.97,4.41,0.0
20230616:0410,93.0,100.0,0.0,16.12,18.42,4.41,0.0
20230616:0510,266.0,122.0,0.0,27.14,19.51,5.17,0.0
20230616:0610,427.0,142.0,0.0,38.42,20.87,5.17,0.0
20230616:0710,444.0,232.0,0.0,49.64,22.92,4.48,0.0
20230616:0810,319.0,367.0,0.0,60.27,24.46,3.59,0.0
20230616:0910,737.0,180.0,0.0,68.96,25.68,2.62,0.0
20230616:1010,785.0,164.0,0.0,72.26,26.4,2.69,0.0
20230616:1110,727.0,179.0,0.0,67.57,27.17,3.66,0.0
20230616:1210,196.0,399.0,0.0,58.32,27.59,4.41,0.0
20230616:1310,0.0,194.0,0.0,47.51,27.3,5.72,0.0
20230616:1410,8.0,222.0,0.0,36.25,26.34,6.41,0.0
20230616:1510,21.0,172.0,0.0,25.0,25.11,6.0,0.0
20230616:1610,4.0,81.0,0.0,14.06,23.9,5.1,0.0
20230616:1710,0.0,12.0,0.0,3.69,22.8,5.17,0.0
20230616:1810,0.0,0.0,0.0,0.0,21.87,4.9,0.0
20230616:1910,0.0,0.0,0.0,0.0,20.85,4.48,0.0
20230616:2010,0.0,0.0,0.0,0.0,20.29,5.17,0.0
20230616:2110,0.0,0.0,0.0,0.0,19.92,4.97,0.0
20230616:2210,0.0,0.0,0.0,0.0,19.61,4.62,0.0
20230616:2310,0.0,0.0,0.0,0.0,19.38,4.69,0.0
20230617:0010,0.0,0.0,0.0,0.0,19.16,4.62,0.0
20230617:0110,0.0,0.0,0.0,0.0,18.91,4.28,0.0
20230617:0210,0.0,0.0,0.0,0.0,18.83,3.72,0.0
20230617:0310,0.0,5.0,0.0,5.61,18.82,3.38,0.0
20230617:0410,0.0,31.0,0.0,16.1,19.4,4.07,0.0
20230617:0510,94.0,197.0,0.0,27.12,20.19,3.86,0.0
20230617:0610,218.0,251.0,0.0,38.4,21.16,3.03,0.0
20230617:0710,135.0,358.0,0.0,49.62,21.93,4.9,0.0
20230617:0810,244.0,394.0,0.0,60.26,22.9,5.03,0.0
20230617:0910,593.0,265.0,0.0,68.97,23.44,4.55,0.0
20230617:1010,647.0,247.0,0.0,72.29,23.5,5.1,0.0
20230617:1110,518.0,302.0,0.0,67.62,23.69,5.52,0.0
20230617:1210,22.0,359.0,0.0,58.38,24.19,6.07,0.0
20230617:1310,8.0,277.0,0.0,47.57,24.13,6.21,0.0
20230617:1410,109.0,268.0,0.0,36.31,23.79,5.79,0.0
20230617:1510,0.0,49.0,0.0,25.06,23.28,5.31,0.0
20230617:1610,0.0,30.0,0.0,14.11,22.67,5.1,0.0
20230617:1710,0.0,5.0,0.0,3.74,21.75,4.97,0.0
20230617:1810,0.0,0.0,0.0,0.0,20.93,5.03,0.0
20230617:1910,0.0,0.0,0.0,0.0,20.43,3.38,0.0
20230617:2010,0.0,0.0,0.0,0.0,20.05,4.0,0.0
20230617:2110,0.0,0.0,0.0,0.0,19.69,4.34,0.0
20230617:2210,0.0,0.0,0.0,0.0,19.47,4.0,0.0
