Latitude (decimal degrees):	39.925
Longitude (decimal degrees):	32.837
Elevation (m):	904
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231018:0010,0.0,0.0,0.0,0.0,8.99,1.38,0.0
20231018:0110,0.0,0.0,0.0,0.0,8.54,1.38,0.0
20231018:0210,0.0,0.0,0.0,0.0,8.53,1.38,0.0
20231018:0310,0.0,0.0,0.0,0.0,8.26,1.31,0.0
20231018:0410,0.0,0.0,0.0,0.0,8.11,1.17,0.0
20231018:0510,0.0,18.0,0.0,11.76,8.61,0.76,0.0
20231018:0610,15.0,158.0,0.0,21.82,9.91,0.48,0.0
20231018:0710,0.0,97.0,0.0,30.47,11.16,0.69,0.0
20231018:0810,0.0,84.0,0.0,36.92,11.64,0.9,0.0
20231018:0910,0.0,104.0,0.0,40.24,12.23,1.59,0.0
20231018:1010,0.0,78.0,0.0,39.8,12.79,2.55,0.0
20231018:1110,0.0,94.0,0.0,35.69,13.32,3.86,0.0
20231018:1210,2.0,165.0,0.0,28.66,13.02,3.79,0.0
20231018:1310,0.0,48.0,0.0,19.63,12.82,3.52,0.0
20231018:1410,3.0,55.0,0.0,9.33,12.66,3.24,0.0
20231018:1510,0.0,0.0,0.0,0.0,12.14,2.69,0.0
20231018:1610,0.0,0.0,0.0,0.0,11.69,2.41,0.0
20231018:1710,0.0,0.0,0.0,0.0,10.96,2.0,0.0
20231018:1810,0.0,0.0,0.0,0.0,10.23,1.79,0.0
20231018:1910,0.0,0.0,0.0,0.0,9.22,1.52,0.0
20231018:2010,0.0,0.0,0.0,0.0,8.56,1.45,0.0
20231018:2110,0.0,0.0,0.0,0.0,8.08,1.45,0.0
20231018:2210,0.0,0.0,0.0,0.0,7.68,1.45,0.0
20231018:2310,0.0,0.0,0.0,0.0,7.12,1.52,0.0
20231019:0010,0.0,0.0,0.0,0.0,7.07,1.38,0.0
20231019:0110,0.0,0.0,0.0,0.0,6.84,1.31,0.0
20231019:0210,0.0,0.0,0.0,0.0,6.79,1.17,0.0
20231019:0310,0.0,0.0,0.0,0.0,6.59,1.1,0.0
20231019:0410,0.0,0.0,0.0,0.0,6.97,0.9,0.0
20231019:0510,94.0,64.0,0.0,11.53,7.49,0.48,0.0
20231019:0610,220.01,111.0,0.0,21.57,9.2,0.55,0.0
20231019:0710,211.0,209.0,0.0,30.18,10.93,1.03,0.0
20231019:0810,200.0,275.0,0.0,36.59,12.36,1.24,0.0
20231019:0910,174.0,313.0,0.0,39.88,13.38,1.1,0.0
20231019:1010,64.0,319.0,0.0,39.44,14.02,1.17,0.0
20231019:1110,131.0,286.0,0.0,35.34,14.45,1.1,0.0
20231019:1210,195.0,198.0,0.0,28.33,14.88,1.38,0.0
20231019:1310,117.0,138.0,0.0,19.33,15.18,1.52,0.0
20231019:1410,47.0,60.0,0.0,9.05,15.07,1.59,0.0
20231019:1510,0.0,0.0,0.0,0.0,14.36,1.17,0.0
20231019:1610,0.0,0.0,0.0,0.0,13.1,1.24,0.0
20231019:1710,0.0,0.0,0.0,0.0,11.53,1.24,0.0
20231019:1810,0.0,0.0,0.0,0.0,10.71,1.1,0.0
20231019:1910,0.0,0.0,0.0,0.0,11.81,0.83,0.0
20231019:2010,0.0,0.0,0.0,0.0,10.81,0.97,0.0
20231019:2110,0.0,0.0,0.0,0.0,10.36,0.97,0.0
20231019:2210,0.0,0.0,0.0,0.0,10.2,0.83,0.0
20231019:2310,0.0,0.0,0.0,0.0,9.63,0.83,0.0
20231020:0010,0.0,0.0,0.0,0.0,9.15,0.83,0.0
20231020:0110,0.0,0.0,0.0,0.0,8.58,0.76,0.0
20231020:0210,0.0,0.0,0.0,0.0,8.18,0.69,0.0
20231020:0310,0.0,0.0,0.0,0.0,7.85,0.69,0.0
20231020:0410,0.0,0.0,0.0,0.0,7.55,0.69,0.0
20231020:0510,83.0,67.0,0.0,11.3,7.73,0.55,0.0
20231020:0610,236.01,99.0,0.0,21.31,10.42,0.76,0.0
20231020:0710,368.01,121.0,0.0,29.89,13.01,1.59,0.0
20231020:0810,448.01,145.0,0.0,36.26,15.23,2.21,0.0
20231020:0910,496.01,151.0,0.0,39.53,17.08,2.76,0.0
20231020:1010,480.01,156.0,0.0,39.07,18.48,3.1,0.0
20231020:1110,386.01,169.0,0.0,34.99,19.39,3.24,0.0
20231020:1210,288.01,148.0,0.0,28.01,19.95,3.24,0.0
20231020:1310,156.0,118.0,0.0,19.03,19.98,3.1,0.0
20231020:1410,47.0,58.0,0.0,8.77,19.36,2.48,0.0
20231020:1510,0.0,0.0,0.0,0.0,17.82,1.59,0.0
20231020:1610,0.0,0.0,0.0,0.0,15.92,1.03,0.0
20231020:1710,0.0,0.0,0.0,0.0,15.71,0.48,0.0
20231020:1810,0.0,0.0,0.0,0.0,14.76,0.41,0.0
20231020:1910,0.0,0.0,0.0,0.0,14.02,0.34,0.0
20231020:2010,0.0,0.0,0.0,0.0,13.43,0.48,0.0
20231020:2110,0.0,0.0,0.0,0.0,12.99,0.62,0.0
20231020:2210,0.0,0.0,0.0,0.0,12.68,0.48,0.0
20231020:2310,0.0,0.0,0.0,0.0,12.5,0.48,0.0
20231021:0010,0.0,0.0,0.0,0.0,12.32,0.55,0.0
20231021:0110,0.0,0.0,0.0,0.0,12.18,0.55,0.0
20231021:0210,0.0,0.0,0.0,0.0,12.06,0.62,0.0
20231021:0310,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20231021:0410,0.0,0.0,0.0,0.0,11.69,0.62,0.0
20231021:0510,72.0,69.0,0.0,11.08,11.3,0.48,0.0
20231021:0610,221.01,102.0,0.0,21.06,13.23,0.41,0.0
20231021:0710,349.01,126.0,0.0,29.6,16.59,1.17,0.0
20231021:0810,426.01,150.0,0.0,35.93,18.91,1.66,0.0
20231021:0910,472.01,157.0,0.0,39.18,20.73,2.14,0.0
20231021:1010,165.0,304.0,0.0,38.71,22.1,2.48,0.0
20231021:1110,269.01,225.0,0.0,34.64,22.96,2.55,0.0
20231021:1210,315.01,125.0,0.0,27.69,23.34,2.41,0.0
20231021:1310,166.0,107.0,0.0,18.74,23.24,2.28,0.0
20231021:1410,44.0,56.0,0.0,8.5,22.48,1.66,0.0
20231021:1510,0.0,0.0,0.0,0.0,20.96,1.17,0.0
20231021:1610,0.0,0.0,0.0,0.0,19.31,0.69,0.0
20231021:1710,0.0,0.0,0.0,0.0,18.43,0.34,0.0
20231021:1810,0.0,0.0,0.0,0.0,17.48,0.14,0.0
20231021:1910,0.0,0.0,0.0,0.0,16.72,0.34,0.0
20231021:2010,0.0,0.0,0.0,0.0,15.83,0.48,0.0
20231021:2110,0.0,0.0,0.0,0.0,15.16,0.62,0.0
20231021:2210,0.0,0.0,0.0,0.0,14.69,0.69,0.0
20231021:2310,0.0,0.0,0.0,0.0,14.39,0.55,0.0
20231022:0010,0.0,0.0,0.0,0.0,14.2,0.41,0.0
20231022:0110,0.0,0.0,0.0,0.0,14.17,0.34,0.0
20231022:0210,0.0,0.0,0.0,0.0,14.0,0.41,0.0
20231022:0310,0.0,0.0,0.0,0.0,13.85,0.41,0.0
20231022:0410,0.0,0.0,0.0,0.0,13.7,0.48,0.0
20231022:0510,65.0,70.0,0.0,10.85,13.77,0.62,0.0
20231022:0610,212.01,104.0,0.0,20.8,15.98,0.34,0.0
20231022:0710,337.01,129.0,0.0,29.31,18.41,0.21,0.0
20231022:0810,429.01,144.0,0.0,35.61,20.73,0.34,0.0
20231022:0910,466.01,156.0,0.0,38.82,22.29,0.28,0.0
20231022:1010,258.01,265.0,0.0,38.36,23.36,0.28,0.0
20231022:1110,131.0,274.0,0.0,34.3,24.02,0.55,0.0
20231022:1210,134.0,210.0,0.0,27.38,24.35,0.9,0.0
20231022:1310,167.0,103.0,0.0,18.45,24.3,1.1,0.0
20231022:1410,3.0,47.0,0.0,8.23,23.68,1.03,0.0
20231022:1510,0.0,0.0,0.0,0.0,22.3,0.9,0.0
20231022:1610,0.0,0.0,0.0,0.0,20.01,0.9,0.0
20231022:1710,0.0,0.0,0.0,0.0,19.05,0.97,0.0
20231022:1810,0.0,0.0,0.0,0.0,17.94,0.9,0.0
20231022:1910,0.0,0.0,0.0,0.0,17.23,0.9,0.0
20231022:2010,0.0,0.0,0.0,0.0,16.28,0.9,0.0
20231022:2110,0.0,0.0,0.0,0.0,15.48,0.76,0.0
20231022:2210,0.0,0.0,0.0,0.0,14.85,0.69,0.0
20231022:2310,0.0,0.0,0.0,0.0,14.38,0.76,0.0
20231023:0010,0.0,0.0,0.0,0.0,13.98,0.83,0.0
20231023:0110,0.0,0.0,0.0,0.0,13.79,0.76,0.0
20231023:0210,0.0,0.0,0.0,0.0,13.51,0.62,0.0
20231023:0310,0.0,0.0,0.0,0.0,13.21,0.48,0.0
20231023:0410,0.0,0.0,0.0,0.0,12.99,0.41,0.0
20231023:0510,32.0,77.0,0.0,10.62,13.05,0.34,0.0
20231023:0610,67.0,163.0,0.0,20.55,15.41,0.14,0.0
20231023:0710,329.01,132.0,0.0,29.02,18.76,0.41,0.0
20231023:0810,427.01,144.0,0.0,35.29,21.18,0.76,0.0
20231023:0910,482.01,145.0,0.0,38.48,22.83,0.97,0.0
20231023:1010,458.01,155.0,0.0,38.0,23.89,1.31,0.0
20231023:1110,393.01,150.0,0.0,33.97,24.44,1.79,0.0
20231023:1210,314.01,119.0,0.0,27.07,24.56,2.07,0.0
20231023:1310,175.01,96.0,0.0,18.16,24.36,2.21,0.0
20231023:1410,57.0,46.0,0.0,7.97,23.08,1.66,0.0
20231023:1510,0.0,0.0,0.0,0.0,21.72,1.1,0.0
20231023:1610,0.0,0.0,0.0,0.0,20.12,0.76,0.0
20231023:1710,0.0,0.0,0.0,0.0,19.46,0.48,0.0
20231023:1810,0.0,0.0,0.0,0.0,18.54,0.28,0.0
20231023:1910,0.0,0.0,0.0,0.0,17.77,0.34,0.0
20231023:2010,0.0,0.0,0.0,0.0,16.88,0.28,0.0
20231023:2110,0.0,0.0,0.0,0.0,16.23,0.21,0.0
20231023:2210,0.0,0.0,0.0,0.0,15.77,0.07,0.0
20231023:2310,0.0,0.0,0.0,0.0,15.46,0.07,0.0
20231024:0010,0.0,0.0,0.0,0.0,15.16,0.21,0.0
20231024:0110,0.0,0.0,0.0,0.0,14.99,0.14,0.0
20231024:0210,0.0,0.0,0.0,0.0,14.81,0.14,0.0
20231024:0310,0.0,0.0,0.0,0.0,14.65,0.41,0.0
20231024:0410,0.0,0.0,0.0,0.0,14.35,0.34,0.0
20231024:0510,48.0,72.0,0.0,10.39,14.16,0.28,0.0
20231024:0610,180.01,117.0,0.0,20.29,15.98,0.21,0.0
20231024:0710,314.01,138.0,0.0,28.73,18.47,0.9,0.0
20231024:0810,373.01,173.0,0.0,34.96,20.61,1.31,0.0
20231024:0910,375.01,205.0,0.0,38.13,22.09,1.79,0.0
20231024:1010,455.01,154.0,0.0,37.65,23.24,2.41,0.0
20231024:1110,406.01,140.0,0.0,33.63,23.79,3.17,0.0
20231024:1210,311.01,118.0,0.0,26.76,23.7,3.24,0.0
20231024:1310,161.0,101.0,0.0,17.88,23.36,2.97,0.0
20231024:1410,30.0,53.0,0.0,7.71,22.5,2.21,0.0
20231024:1510,0.0,0.0,0.0,0.0,20.85,1.79,0.0
20231024:1610,0.0,0.0,0.0,0.0,18.78,1.45,0.0
20231024:1710,0.0,0.0,0.0,0.0,18.94,0.83,0.0
20231024:1810,0.0,0.0,0.0,0.0,18.14,0.14,0.0
20231024:1910,0.0,0.0,0.0,0.0,17.53,0.21,0.0
20231024:2010,0.0,0.0,0.0,0.0,16.63,0.21,0.0
20231024:2110,0.0,0.0,0.0,0.0,15.92,0.41,0.0
20231024:2210,0.0,0.0,0.0,0.0,15.38,0.48,0.0
20231024:2310,0.0,0.0,0.0,0.0,14.9,0.48,0.0
20231025:0010,0.0,0.0,0.0,0.0,14.63,0.48,0.0
20231025:0110,0.0,0.0,0.0,0.0,14.38,0.62,0.0
20231025:0210,0.0,0.0,0.0,0.0,14.14,0.9,0.0
20231025:0310,0.0,0.0,0.0,0.0,13.54,0.9,0.0
20231025:0410,0.0,0.0,0.0,0.0,12.77,0.83,0.0
20231025:0510,56.0,67.0,0.0,10.17,12.45,0.9,0.0
20231025:0610,134.0,138.0,0.0,20.04,13.92,0.83,0.0
20231025:0710,219.01,188.0,0.0,28.45,18.05,1.66,0.0
20231025:0810,331.01,196.0,0.0,34.64,20.64,2.48,0.0
20231025:0910,142.0,305.0,0.0,37.79,22.49,3.52,0.0
20231025:1010,120.0,305.0,0.0,37.31,23.67,4.41,0.0
20231025:1110,218.01,239.0,0.0,33.3,24.15,4.76,0.0
20231025:1210,121.0,208.0,0.0,26.46,24.31,4.69,0.0
20231025:1310,22.0,135.0,0.0,17.6,24.04,4.41,0.0
20231025:1410,12.0,51.0,0.0,7.45,22.96,2.9,0.0
20231025:1510,0.0,0.0,0.0,0.0,21.28,1.79,0.0
20231025:1610,0.0,0.0,0.0,0.0,19.2,1.38,0.0
20231025:1710,0.0,0.0,0.0,0.0,17.41,1.66,0.0
20231025:1810,0.0,0.0,0.0,0.0,15.66,1.93,0.0
20231025:1910,0.0,0.0,0.0,0.0,15.45,1.86,0.0
20231025:2010,0.0,0.0,0.0,0.0,14.45,2.0,0.0
20231025:2110,0.0,0.0,0.0,0.0,13.84,2.21,0.0
20231025:2210,0.0,0.0,0.0,0.0,13.41,2.34,0.0
20231025:2310,0.0,0.0,0.0,0.0,13.27,2.21,0.0
20231026:0010,0.0,0.0,0.0,0.0,13.16,2.14,0.0
20231026:0110,0.0,0.0,0.0,0.0,13.21,2.0,0.0
20231026:0210,0.0,0.0,0.0,0.0,12.92,1.93,0.0
20231026:0310,0.0,0.0,0.0,0.0,12.67,1.93,0.0
20231026:0410,0.0,0.0,0.0,0.0,12.35,2.0,0.0
20231026:0510,2.0,55.0,0.0,9.94,12.49,1.93,0.0
20231026:0610,20.0,149.0,0.0,19.78,14.53,1.72,0.0
20231026:0710,25.0,216.0,0.0,28.16,18.27,2.0,0.0
20231026:0810,233.01,239.0,0.0,34.32,19.78,2.55,0.0
20231026:0910,230.01,270.0,0.0,37.45,20.51,2.69,0.0
20231026:1010,117.0,300.0,0.0,36.97,21.37,2.62,0.0
20231026:1110,84.0,270.0,0.0,32.98,22.16,2.76,0.0
20231026:1210,76.0,213.0,0.0,26.16,22.61,2.97,0.0
20231026:1310,78.0,130.0,0.0,17.33,22.7,2.83,0.0
20231026:1410,4.0,43.0,0.0,7.2,22.01,1.86,0.0
20231026:1510,0.0,0.0,0.0,0.0,20.55,0.97,0.0
20231026:1610,0.0,0.0,0.0,0.0,19.8,0.34,0.0
20231026:1710,0.0,0.0,0.0,0.0,18.83,0.28,0.0
20231026:1810,0.0,0.0,0.0,0.0,17.78,0.83,0.0
20231026:1910,0.0,0.0,0.0,0.0,15.51,1.59,0.0
20231026:2010,0.0,0.0,0.0,0.0,13.98,2.21,0.0
20231026:2110,0.0,0.0,0.0,0.0,13.44,2.14,0.0
20231026:2210,0.0,0.0,0.0,0.0,12.96,1.93,0.0
20231026:2310,0.0,0.0,0.0,0.0,12.73,1.79,0.0
20231027:0010,0.0,0.0,0.0,0.0,12.62,1.66,0.0
20231027:0110,0.0,0.0,0.0,0.0,12.8,1.52,0.0
20231027:0210,0.0,0.0,0.0,0.0,13.47,1.24,0.0
20231027:0310,0.0,0.0,0.0,0.0,13.28,1.17,0.0
20231027:0410,0.0,0.0,0.0,0.0,12.12,1.31,0.0
20231027:0510,79.0,53.0,0.0,9.71,12.0,1.17,0.0
20231027:0610,156.0,120.0,0.0,19.53,14.31,1.24,0.0
20231027:0710,317.01,126.0,0.0,27.87,18.41,2.28,0.0
20231027:0810,392.01,151.0,0.0,34.01,20.64,3.17,0.0
20231027:0910,427.01,163.0,0.0,37.11,21.95,3.66,0.0
20231027:1010,341.01,208.0,0.0,36.63,22.81,3.93,0.0
20231027:1110,309.01,184.0,0.0,32.66,23.69,4.41,0.0
20231027:1210,294.01,117.0,0.0,25.86,24.06,4.48,0.0
20231027:1310,53.0,134.0,0.0,17.06,24.03,4.21,0.0
20231027:1410,48.0,40.0,0.0,6.95,23.36,3.1,0.0
20231027:1510,0.0,0.0,0.0,0.0,21.49,2.07,0.0
20231027:1610,0.0,0.0,0.0,0.0,19.27,2.07,0.0
20231027:1710,0.0,0.0,0.0,0.0,17.12,2.28,0.0
20231027:1810,0.0,0.0,0.0,0.0,15.55,2.41,0.0
20231027:1910,0.0,0.0,0.0,0.0,15.51,2.9,0.0
20231027:2010,0.0,0.0,0.0,0.0,15.21,2.9,0.0
20231027:2110,0.0,0.0,0.0,0.0,14.76,2.83,0.0
20231027:2210,0.0,0.0,0.0,0.0,14.24,2.83,0.0
20231027:2310,0.0,0.0,0.0,0.0,13.75,2.69,0.0
20231028:0010,0.0,0.0,0.0,0.0,12.98,2.62,0.0
20231028:0110,0.0,0.0,0.0,0.0,12.12,2.55,0.0
20231028:0210,0.0,0.0,0.0,0.0,11.44,2.41,0.0
20231028:0310,0.0,0.0,0.0,0.0,11.06,2.34,0.0
20231028:0410,0.0,0.0,0.0,0.0,10.7,2.34,0.0
20231028:0510,37.0,66.0,0.0,9.48,10.93,2.21,0.0
20231028:0610,15.0,141.0,0.0,19.27,14.22,2.0,0.0
20231028:0710,161.0,203.0,0.0,27.59,18.1,3.66,0.0
20231028:0810,141.0,267.0,0.0,33.69,19.3,4.34,0.0
20231028:0910,260.01,251.0,0.0,36.77,20.25,4.21,0.0
20231028:1010,353.01,199.0,0.0,36.29,21.16,4.0,0.0
20231028:1110,320.01,175.0,0.0,32.34,21.8,3.86,0.0
20231028:1210,297.01,113.0,0.0,25.57,22.1,3.66,0.0
20231028:1310,88.0,122.0,0.0,16.8,22.08,3.31,0.0
20231028:1410,13.0,46.0,0.0,6.71,21.53,2.28,0.0
20231028:1510,0.0,0.0,0.0,0.0,20.34,0.83,0.0
20231028:1610,0.0,0.0,0.0,0.0,19.26,0.28,0.0
20231028:1710,0.0,0.0,0.0,0.0,18.2,0.62,0.0
20231028:1810,0.0,0.0,0.0,0.0,17.21,0.69,0.0
20231028:1910,0.0,0.0,0.0,0.0,16.68,0.83,0.0
20231028:2010,0.0,0.0,0.0,0.0,16.22,0.62,0.0
20231028:2110,0.0,0.0,0.0,0.0,15.79,0.55,0.0
20231028:2210,0.0,0.0,0.0,0.0,15.32,0.48,0.0
20231028:2310,0.0,0.0,0.0,0.0,14.92,0.55,0.0
20231029:0010,0.0,0.0,0.0,0.0,14.54,0.62,0.0
20231029:0110,0.0,0.0,0.0,0.0,14.3,0.55,0.0
20231029:0210,0.0,0.0,0.0,0.0,14.05,0.41,0.0
20231029:0310,0.0,0.0,0.0,0.0,13.85,0.21,0.0
20231029:0410,0.0,0.0,0.0,0.0,13.61,0.14,0.0
20231029:0510,36.0,64.0,0.0,9.25,13.48,0.0,0.0
20231029:0610,110.0,135.0,0.0,19.02,15.41,0.21,0.0
20231029:0710,295.01,132.0,0.0,27.3,17.45,0.55,0.0
20231029:0810,381.01,149.0,0.0,33.38,19.71,0.48,0.0
20231029:0910,403.01,170.0,0.0,36.44,21.07,0.14,0.0
20231029:1010,402.01,165.0,0.0,35.96,21.93,0.69,0.0
20231029:1110,349.01,154.0,0.0,32.02,22.48,1.24,0.0
20231029:1210,294.01,110.0,0.0,25.28,22.86,1.72,0.0
20231029:1310,85.0,120.0,0.0,16.54,22.72,1.66,0.0
20231029:1410,3.0,38.0,0.0,6.47,22.0,1.45,0.0
20231029:1510,0.0,0.0,0.0,0.0,20.77,1.24,0.0
20231029:1610,0.0,0.0,0.0,0.0,19.07,1.17,0.0
20231029:1710,0.0,0.0,0.0,0.0,17.8,1.31,0.0
20231029:1810,0.0,0.0,0.0,0.0,16.41,1.72,0.0
20231029:1910,0.0,0.0,0.0,0.0,15.62,1.66,0.0
20231029:2010,0.0,0.0,0.0,0.0,15.24,1.93,0.0
20231029:2110,0.0,0.0,0.0,0.0,14.77,2.21,0.0
20231029:2210,0.0,0.0,0.0,0.0,14.17,2.28,0.0
20231029:2310,0.0,0.0,0.0,0.0,13.63,2.28,0.0
20231030:0010,0.0,0.0,0.0,0.0,12.87,2.21,0.0
20231030:0110,0.0,0.0,0.0,0.0,12.14,2.14,0.0
20231030:0210,0.0,0.0,0.0,0.0,11.95,2.07,0.0
20231030:0310,0.0,0.0,0.0,0.0,11.52,2.0,0.0
20231030:0410,0.0,0.0,0.0,0.0,10.97,1.93,0.0
20231030:0510,19.0,64.0,0.0,9.02,11.27,1.86,0.0
20231030:0610,114.0,132.0,0.0,18.76,14.37,1.93,0.0
20231030:0710,157.0,198.0,0.0,27.02,17.25,2.55,0.0
20231030:0810,157.0,257.0,0.0,33.07,19.06,2.9,0.0
20231030:0910,289.01,230.0,0.0,36.11,20.54,3.03,0.0
20231030:1010,279.01,230.0,0.0,35.63,21.62,2.83,0.0
20231030:1110,166.0,242.0,0.0,31.72,22.05,2.48,0.0
20231030:1210,243.01,136.0,0.0,25.0,22.45,2.28,0.0
20231030:1310,72.0,122.0,0.0,16.28,22.31,2.28,0.0
20231030:1410,7.0,41.0,0.0,6.24,21.6,2.07,0.0
20231030:1510,0.0,0.0,0.0,0.0,20.0,2.07,0.0
20231030:1610,0.0,0.0,0.0,0.0,18.45,2.0,0.0
20231030:1710,0.0,0.0,0.0,0.0,16.91,1.86,0.0
20231030:1810,0.0,0.0,0.0,0.0,15.36,1.79,0.0
20231030:1910,0.0,0.0,0.0,0.0,15.09,1.59,0.0
20231030:2010,0.0,0.0,0.0,0.0,14.31,1.52,0.0
20231030:2110,0.0,0.0,0.0,0.0,13.52,1.59,0.0
20231030:2210,0.0,0.0,0.0,0.0,13.0,1.52,0.0
20231030:2310,0.0,0.0,0.0,0.0,12.63,1.52,0.0
20231031:0010,0.0,0.0,0.0,0.0,12.51,1.38,0.0
20231031:0110,0.0,0.0,0.0,0.0,12.57,1.31,0.0
20231031:0210,0.0,0.0,0.0,0.0,12.69,1.17,0.0
20231031:0310,0.0,0.0,0.0,0.0,12.91,1.03,0.0
20231031:0410,0.0,0.0,0.0,0.0,12.58,1.03,0.0
20231031:0510,57.0,53.0,0.0,8.79,12.59,1.03,0.0
20231031:0610,182.01,96.0,0.0,18.51,14.07,0.76,0.0
20231031:0710,313.01,116.0,0.0,26.74,17.27,0.69,0.0
20231031:0810,383.01,143.0,0.0,32.76,19.72,0.83,0.0
20231031:0910,410.01,160.0,0.0,35.79,21.42,1.17,0.0
20231031:1010,384.01,171.0,0.0,35.31,22.64,1.52,0.0
20231031:1110,284.01,185.0,0.0,31.41,23.38,1.66,0.0
20231031:1210,296.01,104.0,0.0,24.72,23.62,1.59,0.0
20231031:1310,140.0,91.0,0.0,16.03,23.4,1.31,0.0
20231031:1410,3.0,34.0,0.0,6.01,22.65,0.83,0.0
20231031:1510,0.0,0.0,0.0,0.0,21.27,0.55,0.0
20231031:1610,0.0,0.0,0.0,0.0,20.33,0.55,0.0
20231031:1710,0.0,0.0,0.0,0.0,19.25,0.76,0.0
20231031:1810,0.0,0.0,0.0,0.0,18.19,0.9,0.0
20231031:1910,0.0,0.0,0.0,0.0,16.48,1.1,0.0
20231031:2010,0.0,0.0,0.0,0.0,15.65,1.1,0.0
20231031:2110,0.0,0.0,0.0,0.0,15.36,1.03,0.0
20231031:2210,0.0,0.0,0.0,0.0,15.03,0.9,0.0
20231031:2310,0.0,0.0,0.0,0.0,14.7,0.76,0.0
20231101:0010,0.0,0.0,0.0,0.0,14.35,0.62,0.0
20231101:0110,0.0,0.0,0.0,0.0,14.0,0.48,0.0
20231101:0210,0.0,0.0,0.0,0.0,13.7,0.48,0.0
20231101:0310,0.0,0.0,0.0,0.0,13.49,0.48,0.0
20231101:0410,0.0,0.0,0.0,0.0,13.24,0.62,0.0
20231101:0510,44.0,55.0,0.0,8.56,13.02,0.97,0.0
20231101:0610,134.0,116.0,0.0,18.26,14.83,0.83,0.0
20231101:0710,239.01,153.0,0.0,26.46,17.24,1.24,0.0
20231101:0810,404.01,123.0,0.0,32.45,19.2,2.48,0.0
20231101:0910,431.01,141.0,0.0,35.46,20.36,2.9,0.0
20231101:1010,388.01,162.0,0.0,34.99,21.37,3.52,0.0
20231101:1110,0.0,130.0,0.0,31.11,21.63,3.24,0.0
20231101:1210,0.0,111.0,0.0,24.45,21.77,3.31,0.0
20231101:1310,1.0,85.0,0.0,15.79,21.28,3.31,0.0
20231101:1410,0.0,21.0,0.0,5.79,19.93,2.69,0.0
20231101:1510,0.0,0.0,0.0,0.0,18.49,1.17,0.0
20231101:1610,0.0,0.0,0.0,0.0,17.81,0.21,0.0
20231101:1710,0.0,0.0,0.0,0.0,17.1,0.07,0.0
20231101:1810,0.0,0.0,0.0,0.0,16.42,0.07,0.0
20231101:1910,0.0,0.0,0.0,0.0,14.56,0.62,0.0
20231101:2010,0.0,0.0,0.0,0.0,13.89,0.48,0.0
20231101:2110,0.0,0.0,0.0,0.0,13.3,0.41,0.0
20231101:2210,0.0,0.0,0.0,0.0,12.78,0.48,0.0
20231101:2310,0.0,0.0,0.0,0.0,12.36,0.62,0.0
20231102:0010,0.0,0.0,0.0,0.0,11.98,0.62,0.0
20231102:0110,0.0,0.0,0.0,0.0,11.59,0.69,0.0
20231102:0210,0.0,0.0,0.0,0.0,11.19,0.97,0.0
20231102:0310,0.0,0.0,0.0,0.0,10.25,1.17,0.0
20231102:0410,0.0,0.0,0.0,0.0,9.54,1.24,0.0
20231102:0510,55.0,48.0,0.0,8.33,9.62,1.24,0.0
20231102:0610,5.0,117.0,0.0,18.01,12.08,1.1,0.0
20231102:0710,44.0,210.0,0.0,26.18,14.06,1.31,0.0
20231102:0810,237.01,215.0,0.0,32.15,15.83,1.59,0.0
20231102:0910,17.0,255.0,0.0,35.15,17.06,2.07,0.0
20231102:1010,9.0,233.0,0.0,34.67,18.31,2.83,0.0
20231102:1110,0.0,149.0,0.0,30.82,18.89,3.17,0.0
20231102:1210,0.0,93.0,0.0,24.18,19.08,3.31,0.0
20231102:1310,0.0,76.0,0.0,15.55,18.36,3.17,0.0
20231102:1410,0.0,6.0,0.0,5.57,17.03,2.41,0.0
20231102:1510,0.0,0.0,0.0,0.0,15.85,1.52,0.0
20231102:1610,0.0,0.0,0.0,0.0,13.85,0.9,0.0
20231102:1710,0.0,0.0,0.0,0.0,13.06,0.48,0.0
20231102:1810,0.0,0.0,0.0,0.0,12.39,0.34,0.0
20231102:1910,0.0,0.0,0.0,0.0,12.42,1.86,0.0
20231102:2010,0.0,0.0,0.0,0.0,11.95,2.41,0.0
20231102:2110,0.0,0.0,0.0,0.0,11.6,2.76,0.0
20231102:2210,0.0,0.0,0.0,0.0,11.11,2.9,0.0
20231102:2310,0.0,0.0,0.0,0.0,10.66,2.9,0.0
20231103:0010,0.0,0.0,0.0,0.0,10.29,2.55,0.0
20231103:0110,0.0,0.0,0.0,0.0,10.4,2.48,0.0
20231103:0210,0.0,0.0,0.0,0.0,10.25,2.48,0.0
20231103:0310,0.0,0.0,0.0,0.0,10.17,2.21,0.0
20231103:0410,0.0,0.0,0.0,0.0,9.67,2.0,0.0
20231103:0510,6.0,52.0,0.0,8.1,9.35,1.79,0.0
20231103:0610,6.0,117.0,0.0,17.75,11.67,1.72,0.0
20231103:0710,150.0,190.0,0.0,25.9,13.87,2.48,0.0
20231103:0810,66.0,260.0,0.0,31.85,15.38,4.28,0.0
20231103:0910,60.0,283.0,0.0,34.83,16.82,4.69,0.0
20231103:1010,77.0,282.0,0.0,34.36,17.65,4.69,0.0
20231103:1110,80.0,250.0,0.0,30.52,18.18,4.76,0.0
