Latitude (decimal degrees):	36.897
Longitude (decimal degrees):	30.713
Elevation (m):	55
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050923:0409,0.0,0.0,0.0,0.0,20.87,0.83,0.0
20050923:0509,69.0,77.0,0.0,16.07,22.17,0.62,0.0
20050923:0609,254.0,104.0,0.0,27.49,22.63,0.0,0.0
20050923:0709,417.01,125.0,0.0,37.95,22.81,0.62,0.0
20050923:0809,567.01,129.0,0.0,46.58,23.86,1.17,0.0
20050923:0909,630.01,148.0,0.0,52.03,23.95,2.28,0.0
20050923:1009,636.01,164.0,0.0,52.8,24.8,3.17,0.0
20050923:1109,198.0,368.0,0.0,48.63,24.54,3.93,0.0
20050923:1209,16.0,291.0,0.0,40.79,24.72,4.21,0.0
20050923:1309,406.01,128.0,0.0,30.77,24.61,3.45,0.0
20050923:1409,195.0,132.0,0.0,19.58,23.7,2.62,0.0
20050923:1509,79.0,68.0,0.0,7.8,23.6,1.1,0.0
20050923:1609,0.0,0.0,0.0,0.0,23.7,1.1,0.0
20050923:1709,0.0,0.0,0.0,0.0,23.03,2.21,0.0
20050923:1809,0.0,0.0,0.0,0.0,22.84,2.76,0.0
20050923:1909,0.0,0.0,0.0,0.0,22.44,2.69,0.0
20050923:2009,0.0,0.0,0.0,0.0,22.17,2.55,0.0
20050923:2109,0.0,0.0,0.0,0.0,21.97,2.55,0.0
20050923:2209,0.0,0.0,0.0,0.0,21.33,2.34,0.0
20050923:2309,0.0,0.0,0.0,0.0,21.37,2.41,0.0
20050924:0009,0.0,0.0,0.0,0.0,21.24,2.14,0.0
20050924:0109,0.0,0.0,0.0,0.0,21.14,2.0,0.0
20050924:0209,0.0,0.0,0.0,0.0,20.65,2.0,0.0
20050924:0309,0.0,0.0,0.0,0.0,20.54,1.93,0.0
20050924:0409,0.0,0.0,0.0,0.0,20.46,1.79,0.0
20050924:0509,55.0,80.0,0.0,15.9,21.26,2.0,0.0
20050924:0609,247.0,106.0,0.0,27.29,21.93,1.72,0.0
20050924:0709,401.01,131.0,0.0,37.71,22.08,1.24,0.0
20050924:0809,547.01,137.0,0.0,46.29,23.44,0.48,0.0
20050924:0909,106.0,380.0,0.0,51.67,23.68,1.59,0.0
20050924:1009,0.0,99.0,0.0,52.4,23.84,2.9,0.0
20050924:1109,0.0,134.0,0.0,48.24,23.59,3.24,0.0
20050924:1209,0.0,111.0,0.0,40.43,23.18,1.52,0.0
20050924:1309,0.0,52.0,0.0,30.43,23.76,1.86,0.0
20050924:1409,17.0,163.0,0.0,19.26,22.42,3.66,0.0
20050924:1509,22.0,80.0,0.0,7.49,20.61,1.79,0.0
20050924:1609,0.0,0.0,0.0,0.0,21.15,1.59,0.0
20050924:1709,0.0,0.0,0.0,0.0,20.99,1.79,0.0
20050924:1809,0.0,0.0,0.0,0.0,21.42,1.66,0.0
20050924:1909,0.0,0.0,0.0,0.0,21.53,1.72,0.0
20050924:2009,0.0,0.0,0.0,0.0,20.88,1.72,0.0
20050924:2109,0.0,0.0,0.0,0.0,20.57,1.72,0.0
20050924:2209,0.0,0.0,0.0,0.0,20.4,1.66,0.0
20050924:2309,0.0,0.0,0.0,0.0,20.22,0.76,0.0
20050925:0009,0.0,0.0,0.0,0.0,20.09,1.86,0.0
20050925:0109,0.0,0.0,0.0,0.0,20.01,1.93,0.0
20050925:0209,0.0,0.0,0.0,0.0,19.71,1.66,0.0
20050925:0309,0.0,0.0,0.0,0.0,19.71,1.59,0.0
20050925:0409,0.0,0.0,0.0,0.0,19.66,1.59,0.0
20050925:0509,72.0,73.0,0.0,15.72,20.52,1.72,0.0
20050925:0609,245.0,105.0,0.0,27.09,21.2,1.38,0.0
20050925:0709,428.01,116.0,0.0,37.47,21.56,0.83,0.0
20050925:0809,528.01,146.0,0.0,45.99,22.98,1.03,0.0
20050925:0909,631.01,143.0,0.0,51.3,23.01,2.34,0.0
20050925:1009,651.01,149.0,0.0,52.0,23.09,2.76,0.0
20050925:1109,597.01,160.0,0.0,47.85,22.95,2.76,0.0
20050925:1209,473.01,175.0,0.0,40.06,23.18,2.83,0.0
20050925:1309,382.01,135.0,0.0,30.1,23.18,3.1,0.0
20050925:1409,242.0,100.0,0.0,18.94,23.18,2.69,0.0
20050925:1509,87.0,60.0,0.0,7.18,23.14,2.0,0.0
20050925:1609,0.0,0.0,0.0,0.0,23.33,1.03,0.0
20050925:1709,0.0,0.0,0.0,0.0,22.36,0.41,0.0
20050925:1809,0.0,0.0,0.0,0.0,21.76,1.03,0.0
20050925:1909,0.0,0.0,0.0,0.0,21.35,1.17,0.0
20050925:2009,0.0,0.0,0.0,0.0,20.6,1.24,0.0
20050925:2109,0.0,0.0,0.0,0.0,20.61,1.38,0.0
20050925:2209,0.0,0.0,0.0,0.0,20.51,1.86,0.0
20050925:2309,0.0,0.0,0.0,0.0,20.58,2.07,0.0
20050926:0009,0.0,0.0,0.0,0.0,20.57,2.48,0.0
20050926:0109,0.0,0.0,0.0,0.0,20.57,2.07,0.0
20050926:0209,0.0,0.0,0.0,0.0,20.26,1.79,0.0
20050926:0309,0.0,0.0,0.0,0.0,20.18,1.66,0.0
20050926:0409,0.0,0.0,0.0,0.0,19.96,1.24,0.0
20050926:0509,59.0,76.0,0.0,15.55,20.72,1.1,0.0
20050926:0609,242.0,104.0,0.0,26.89,21.2,1.03,0.0
20050926:0709,406.01,125.0,0.0,37.23,21.57,0.9,0.0
20050926:0809,539.01,137.0,0.0,45.69,23.31,0.0,0.0
20050926:0909,626.01,142.0,0.0,50.94,23.5,0.0,0.0
20050926:1009,672.01,135.0,0.0,51.61,23.88,2.21,0.0
20050926:1109,613.01,146.0,0.0,47.46,23.85,2.48,0.0
20050926:1209,402.01,213.0,0.0,39.7,23.91,2.62,0.0
20050926:1309,369.01,139.0,0.0,29.76,23.97,2.41,0.0
20050926:1409,250.0,93.0,0.0,18.62,23.86,2.14,0.0
20050926:1509,71.0,63.0,0.0,6.88,23.85,1.72,0.0
20050926:1609,0.0,0.0,0.0,0.0,24.0,1.17,0.0
20050926:1709,0.0,0.0,0.0,0.0,23.11,1.03,0.0
20050926:1809,0.0,0.0,0.0,0.0,22.73,1.59,0.0
20050926:1909,0.0,0.0,0.0,0.0,22.23,1.66,0.0
20050926:2009,0.0,0.0,0.0,0.0,21.96,1.38,0.0
20050926:2109,0.0,0.0,0.0,0.0,22.0,1.45,0.0
20050926:2209,0.0,0.0,0.0,0.0,21.63,1.59,0.0
20050926:2309,0.0,0.0,0.0,0.0,21.58,1.79,0.0
20050927:0009,0.0,0.0,0.0,0.0,21.63,2.0,0.0
20050927:0109,0.0,0.0,0.0,0.0,21.74,2.14,0.0
20050927:0209,0.0,0.0,0.0,0.0,21.67,2.21,0.0
20050927:0309,0.0,0.0,0.0,0.0,21.79,2.34,0.0
20050927:0409,0.0,0.0,0.0,0.0,21.94,2.48,0.0
20050927:0509,49.0,78.0,0.0,15.37,22.98,2.55,0.0
20050927:0609,208.0,122.0,0.0,26.69,24.01,2.14,0.0
20050927:0709,400.01,127.0,0.0,36.98,24.68,1.45,0.0
20050927:0809,513.01,151.0,0.0,45.38,25.74,0.76,0.0
20050927:0909,606.01,152.0,0.0,50.58,25.78,0.83,0.0
20050927:1009,609.01,170.0,0.0,51.21,26.65,2.28,0.0
20050927:1109,556.01,180.0,0.0,47.07,26.64,2.97,0.0
20050927:1209,408.01,207.0,0.0,39.33,26.66,3.38,0.0
20050927:1309,388.01,125.0,0.0,29.42,26.53,3.45,0.0
20050927:1409,227.0,102.0,0.0,18.31,26.26,3.31,0.0
20050927:1509,82.0,56.0,0.0,6.57,26.23,2.48,0.0
20050927:1609,0.0,0.0,0.0,0.0,25.79,1.72,0.0
20050927:1709,0.0,0.0,0.0,0.0,24.74,0.83,0.0
20050927:1809,0.0,0.0,0.0,0.0,24.19,1.17,0.0
20050927:1909,0.0,0.0,0.0,0.0,23.85,1.72,0.0
20050927:2009,0.0,0.0,0.0,0.0,23.41,2.07,0.0
20050927:2109,0.0,0.0,0.0,0.0,23.44,2.34,0.0
20050927:2209,0.0,0.0,0.0,0.0,22.97,2.14,0.0
20050927:2309,0.0,0.0,0.0,0.0,22.84,2.55,0.0
20050928:0009,0.0,0.0,0.0,0.0,22.61,3.1,0.0
20050928:0109,0.0,0.0,0.0,0.0,22.6,3.31,0.0
20050928:0209,0.0,0.0,0.0,0.0,22.48,3.52,0.0
20050928:0309,0.0,0.0,0.0,0.0,22.67,3.79,0.0
20050928:0409,0.0,0.0,0.0,0.0,22.72,4.14,0.0
20050928:0509,39.0,79.0,0.0,15.19,23.45,4.28,0.0
20050928:0609,137.0,156.0,0.0,26.49,24.23,3.79,0.0
20050928:0709,380.01,139.0,0.0,36.73,25.07,3.24,0.0
20050928:0809,495.01,163.0,0.0,45.08,26.58,2.48,0.0
20050928:0909,597.01,159.0,0.0,50.22,26.92,0.97,0.0
20050928:1009,635.01,154.0,0.0,50.81,27.06,1.52,0.0
20050928:1109,558.01,179.0,0.0,46.68,26.56,3.45,0.0
20050928:1209,451.01,182.0,0.0,38.97,26.03,3.03,0.0
20050928:1309,381.01,128.0,0.0,29.09,26.17,3.17,0.0
20050928:1409,0.0,29.0,0.0,17.99,25.99,2.76,0.0
20050928:1509,0.0,12.0,0.0,6.26,25.49,1.38,0.0
20050928:1609,0.0,0.0,0.0,0.0,25.74,1.31,0.0
20050928:1709,0.0,0.0,0.0,0.0,25.03,1.66,0.0
20050928:1809,0.0,0.0,0.0,0.0,24.97,1.52,0.0
20050928:1909,0.0,0.0,0.0,0.0,24.49,1.66,0.0
20050928:2009,0.0,0.0,0.0,0.0,23.22,2.0,0.0
20050928:2109,0.0,0.0,0.0,0.0,22.81,2.14,0.0
20050928:2209,0.0,0.0,0.0,0.0,22.57,1.79,0.0
20050928:2309,0.0,0.0,0.0,0.0,22.39,2.14,0.0
20050929:0009,0.0,0.0,0.0,0.0,22.17,2.55,0.0
20050929:0109,0.0,0.0,0.0,0.0,22.02,3.17,0.0
20050929:0209,0.0,0.0,0.0,0.0,21.7,3.72,0.0
20050929:0309,0.0,0.0,0.0,0.0,21.76,4.07,0.0
20050929:0409,0.0,0.0,0.0,0.0,21.62,4.55,0.0
20050929:0509,66.0,71.0,0.0,15.01,22.18,4.97,0.0
20050929:0609,254.0,98.0,0.0,26.28,23.13,5.03,0.0
20050929:0709,409.01,124.0,0.0,36.49,23.95,5.52,0.0
20050929:0809,523.01,148.0,0.0,44.78,25.63,5.03,0.0
20050929:0909,627.01,144.0,0.0,49.85,26.02,4.21,0.0
20050929:1009,632.01,160.0,0.0,50.41,26.73,3.38,0.0
20050929:1109,576.01,171.0,0.0,46.29,26.98,1.72,0.0
20050929:1209,431.01,196.0,0.0,38.61,26.96,0.69,0.0
20050929:1309,357.01,144.0,0.0,28.75,26.63,1.52,0.0
20050929:1409,201.0,113.0,0.0,17.67,25.92,2.14,0.0
20050929:1509,69.0,57.0,0.0,5.96,25.51,2.48,0.0
20050929:1609,0.0,0.0,0.0,0.0,24.94,2.97,0.0
20050929:1709,0.0,0.0,0.0,0.0,23.95,2.83,0.0
20050929:1809,0.0,0.0,0.0,0.0,24.75,0.0,0.0
20050929:1909,0.0,0.0,0.0,0.0,24.39,0.0,0.0
20050929:2009,0.0,0.0,0.0,0.0,23.03,2.28,0.0
20050929:2109,0.0,0.0,0.0,0.0,22.88,2.34,0.0
20050929:2209,0.0,0.0,0.0,0.0,22.58,2.41,0.0
20050929:2309,0.0,0.0,0.0,0.0,22.22,2.83,0.0
20050930:0009,0.0,0.0,0.0,0.0,21.8,3.31,0.0
20050930:0109,0.0,0.0,0.0,0.0,21.6,3.45,0.0
20050930:0209,0.0,0.0,0.0,0.0,21.32,3.66,0.0
20050930:0309,0.0,0.0,0.0,0.0,21.18,3.72,0.0
20050930:0409,0.0,0.0,0.0,0.0,20.99,3.79,0.0
20050930:0509,61.0,70.0,0.0,14.83,21.54,3.72,0.0
20050930:0609,200.0,124.0,0.0,26.07,22.46,3.38,0.0
20050930:0709,412.01,119.0,0.0,36.24,23.21,2.76,0.0
20050930:0809,548.01,130.0,0.0,44.47,24.59,1.93,0.0
20050930:0909,596.01,158.0,0.0,49.49,24.68,1.52,0.0
20050930:1009,622.01,160.0,0.0,50.02,25.35,2.34,0.0
20050930:1109,589.01,157.0,0.0,45.9,25.05,3.31,0.0
20050930:1209,455.01,176.0,0.0,38.25,24.96,3.72,0.0
20050930:1309,383.01,123.0,0.0,28.42,24.84,3.86,0.0
20050930:1409,210.0,104.0,0.0,17.36,24.45,3.45,0.0
20050930:1509,61.0,31.14,0.0,5.66,24.32,2.55,0.0
20050930:1609,0.0,0.0,0.0,0.0,24.14,1.86,0.0
20050930:1709,0.0,0.0,0.0,0.0,23.65,0.97,0.0
20050930:1809,0.0,0.0,0.0,0.0,22.83,0.62,0.0
20050930:1909,0.0,0.0,0.0,0.0,22.12,0.97,0.0
20050930:2009,0.0,0.0,0.0,0.0,21.72,1.1,0.0
20050930:2109,0.0,0.0,0.0,0.0,21.52,1.31,0.0
20050930:2209,0.0,0.0,0.0,0.0,20.8,1.45,0.0
20050930:2309,0.0,0.0,0.0,0.0,20.63,1.79,0.0
20051001:0009,0.0,0.0,0.0,0.0,20.5,2.14,0.0
20051001:0109,0.0,0.0,0.0,0.0,20.52,2.34,0.0
20051001:0209,0.0,0.0,0.0,0.0,20.17,2.34,0.0
20051001:0309,0.0,0.0,0.0,0.0,20.0,2.28,0.0
20051001:0409,0.0,0.0,0.0,0.0,19.66,2.21,0.0
20051001:0509,17.0,75.0,0.0,14.65,20.45,2.14,0.0
20051001:0609,174.0,132.0,0.0,25.86,20.96,1.93,0.0
20051001:0709,336.01,155.0,0.0,35.98,20.97,1.86,0.0
20051001:0809,302.0,259.0,0.0,44.16,22.08,1.79,0.0
20051001:0909,520.01,193.0,0.0,49.12,22.23,2.0,0.0
20051001:1009,463.01,244.0,0.0,49.62,22.9,1.93,0.0
20051001:1109,105.0,363.0,0.0,45.51,23.02,2.48,0.0
20051001:1209,4.0,237.0,0.0,37.88,23.16,2.97,0.0
20051001:1309,157.0,230.0,0.0,28.08,23.16,2.97,0.0
20051001:1409,159.0,124.0,0.0,17.05,22.92,2.34,0.0
20051001:1509,63.0,26.28,0.0,5.35,22.69,1.79,0.0
20051001:1609,0.0,0.0,0.0,0.0,22.65,1.38,0.0
20051001:1709,0.0,0.0,0.0,0.0,22.51,0.9,0.0
20051001:1809,0.0,0.0,0.0,0.0,22.09,1.03,0.0
20051001:1909,0.0,0.0,0.0,0.0,21.5,1.17,0.0
20051001:2009,0.0,0.0,0.0,0.0,21.19,1.17,0.0
20051001:2109,0.0,0.0,0.0,0.0,21.1,1.45,0.0
20051001:2209,0.0,0.0,0.0,0.0,20.94,1.45,0.0
20051001:2309,0.0,0.0,0.0,0.0,20.84,1.1,0.0
20051002:0009,0.0,0.0,0.0,0.0,20.87,1.17,0.0
20051002:0109,0.0,0.0,0.0,0.0,20.84,1.45,0.0
20051002:0209,0.0,0.0,0.0,0.0,20.63,1.31,0.0
20051002:0309,0.0,0.0,0.0,0.0,20.52,1.17,0.0
20051002:0409,0.0,0.0,0.0,0.0,20.48,1.45,0.0
20051002:0509,2.0,56.0,0.0,14.46,21.18,2.41,0.0
20051002:0609,141.0,143.0,0.0,25.65,20.98,3.17,0.0
20051002:0709,59.0,252.0,0.0,35.73,20.72,3.66,0.0
20051002:0809,0.0,150.0,0.0,43.85,20.91,4.34,0.0
20051002:0909,0.0,134.0,0.0,48.76,21.1,5.79,0.0
20051002:1009,0.0,89.0,0.0,49.23,21.34,7.31,0.0
20051002:1109,0.0,77.0,0.0,45.12,21.5,7.59,0.0
20051002:1209,0.0,61.0,0.0,37.52,20.97,8.83,0.0
20051002:1309,0.0,43.0,0.0,27.75,21.54,7.66,0.0
20051002:1409,119.0,137.0,0.0,16.73,21.71,6.83,0.0
20051002:1509,0.0,10.0,0.0,5.05,22.04,6.48,0.0
20051002:1609,0.0,0.0,0.0,0.0,22.4,5.86,0.0
20051002:1709,0.0,0.0,0.0,0.0,22.11,5.17,0.0
20051002:1809,0.0,0.0,0.0,0.0,21.99,4.55,0.0
20051002:1909,0.0,0.0,0.0,0.0,21.87,3.52,0.0
20051002:2009,0.0,0.0,0.0,0.0,21.54,2.48,0.0
20051002:2109,0.0,0.0,0.0,0.0,20.63,1.52,0.0
20051002:2209,0.0,0.0,0.0,0.0,20.53,1.59,0.0
20051002:2309,0.0,0.0,0.0,0.0,20.16,3.1,0.0
20051003:0009,0.0,0.0,0.0,0.0,19.71,4.14,0.0
20051003:0109,0.0,0.0,0.0,0.0,19.31,4.28,0.0
20051003:0209,0.0,0.0,0.0,0.0,19.05,3.86,0.0
20051003:0309,0.0,0.0,0.0,0.0,18.99,3.17,0.0
20051003:0409,0.0,0.0,0.0,0.0,19.05,3.31,0.0
20051003:0509,81.0,57.0,0.0,14.28,19.78,3.86,0.0
20051003:0609,245.0,93.0,0.0,25.43,20.66,3.93,0.0
20051003:0709,422.01,107.0,0.0,35.47,21.54,3.86,0.0
20051003:0809,562.01,114.0,0.0,43.54,23.14,3.93,0.0
20051003:0909,684.01,100.0,0.0,48.39,23.83,3.79,0.0
20051003:1009,713.01,100.0,0.0,48.83,24.73,4.14,0.0
20051003:1109,674.01,100.0,0.0,44.73,25.13,3.38,0.0
20051003:1209,515.01,128.0,0.0,37.17,25.31,2.41,0.0
20051003:1309,377.01,115.0,0.0,27.42,25.12,1.1,0.0
20051003:1409,181.0,109.0,0.0,16.42,24.75,0.55,0.0
20051003:1509,38.0,37.21,0.0,4.76,24.52,1.52,0.0
20051003:1609,0.0,0.0,0.0,0.0,24.52,2.55,0.0
20051003:1709,0.0,0.0,0.0,0.0,24.09,3.86,0.0
20051003:1809,0.0,0.0,0.0,0.0,24.26,4.83,0.0
20051003:1909,0.0,0.0,0.0,0.0,24.11,5.17,0.0
20051003:2009,0.0,0.0,0.0,0.0,23.57,5.17,0.0
20051003:2109,0.0,0.0,0.0,0.0,23.21,4.97,0.0
20051003:2209,0.0,0.0,0.0,0.0,22.83,5.24,0.0
20051003:2309,0.0,0.0,0.0,0.0,22.48,5.17,0.0
20051004:0009,0.0,0.0,0.0,0.0,22.17,5.03,0.0
20051004:0109,0.0,0.0,0.0,0.0,21.9,4.97,0.0
20051004:0209,0.0,0.0,0.0,0.0,21.54,4.83,0.0
20051004:0309,0.0,0.0,0.0,0.0,21.36,4.83,0.0
20051004:0409,0.0,0.0,0.0,0.0,21.13,4.83,0.0
20051004:0509,85.0,54.0,0.0,14.09,21.62,4.97,0.0
20051004:0609,242.0,93.0,0.0,25.22,22.19,4.9,0.0
20051004:0709,413.01,109.0,0.0,35.22,22.95,4.83,0.0
20051004:0809,558.01,114.0,0.0,43.23,24.43,4.62,0.0
20051004:0909,630.01,126.0,0.0,48.02,24.94,3.86,0.0
20051004:1009,639.01,137.0,0.0,48.44,25.98,3.38,0.0
20051004:1109,603.01,135.0,0.0,44.35,26.22,2.34,0.0
20051004:1209,486.01,142.0,0.0,36.81,26.26,1.24,0.0
20051004:1309,403.01,99.0,0.0,27.09,26.15,0.28,0.0
20051004:1409,220.0,86.0,0.0,16.11,25.69,1.03,0.0
20051004:1509,41.0,32.55,0.0,4.46,25.4,1.93,0.0
20051004:1609,0.0,0.0,0.0,0.0,25.43,2.62,0.0
20051004:1709,0.0,0.0,0.0,0.0,24.42,2.76,0.0
20051004:1809,0.0,0.0,0.0,0.0,24.24,3.1,0.0
20051004:1909,0.0,0.0,0.0,0.0,24.32,3.79,0.0
20051004:2009,0.0,0.0,0.0,0.0,23.85,4.28,0.0
20051004:2109,0.0,0.0,0.0,0.0,23.42,4.41,0.0
20051004:2209,0.0,0.0,0.0,0.0,22.71,4.48,0.0
20051004:2309,0.0,0.0,0.0,0.0,22.36,4.41,0.0
20051005:0009,0.0,0.0,0.0,0.0,22.08,4.21,0.0
20051005:0109,0.0,0.0,0.0,0.0,21.85,4.14,0.0
20051005:0209,0.0,0.0,0.0,0.0,21.61,4.14,0.0
20051005:0309,0.0,0.0,0.0,0.0,21.47,4.28,0.0
20051005:0409,0.0,0.0,0.0,0.0,21.35,4.28,0.0
20051005:0509,77.0,55.0,0.0,13.9,21.99,4.34,0.0
20051005:0609,243.0,91.0,0.0,25.0,22.62,4.21,0.0
20051005:0709,414.01,109.0,0.0,34.96,23.39,3.93,0.0
20051005:0809,568.01,109.0,0.0,42.92,25.17,3.93,0.0
20051005:0909,681.01,99.0,0.0,47.66,25.63,3.52,0.0
20051005:1009,710.01,99.0,0.0,48.05,26.32,2.69,0.0
20051005:1109,670.01,99.0,0.0,43.97,26.45,1.86,0.0
20051005:1209,539.01,112.0,0.0,36.45,26.47,0.97,0.0
20051005:1309,412.01,93.0,0.0,26.76,26.43,0.69,0.0
20051005:1409,201.0,93.0,0.0,15.8,25.86,1.93,0.0
20051005:1509,38.0,32.1,0.0,4.16,25.47,2.83,0.0
20051005:1609,0.0,0.0,0.0,0.0,26.08,3.03,0.0
20051005:1709,0.0,0.0,0.0,0.0,25.1,2.83,0.0
20051005:1809,0.0,0.0,0.0,0.0,23.43,2.76,0.0
20051005:1909,0.0,0.0,0.0,0.0,23.62,3.24,0.0
20051005:2009,0.0,0.0,0.0,0.0,23.31,3.66,0.0
20051005:2109,0.0,0.0,0.0,0.0,23.04,3.93,0.0
20051005:2209,0.0,0.0,0.0,0.0,22.29,4.41,0.0
20051005:2309,0.0,0.0,0.0,0.0,21.96,4.48,0.0
20051006:0009,0.0,0.0,0.0,0.0,21.66,4.41,0.0
20051006:0109,0.0,0.0,0.0,0.0,21.44,4.41,0.0
20051006:0209,0.0,0.0,0.0,0.0,21.04,4.34,0.0
20051006:0309,0.0,0.0,0.0,0.0,20.83,4.34,0.0
20051006:0409,0.0,0.0,0.0,0.0,20.55,4.28,0.0
20051006:0509,73.0,55.0,0.0,13.71,20.89,4.34,0.0
20051006:0609,223.0,100.0,0.0,24.78,21.37,4.41,0.0
20051006:0709,396.01,116.0,0.0,34.7,22.07,4.55,0.0
20051006:0809,521.01,132.0,0.0,42.6,23.68,4.21,0.0
20051006:0909,605.01,138.0,0.0,47.29,24.24,3.38,0.0
20051006:1009,607.01,154.0,0.0,47.66,25.31,2.48,0.0
20051006:1109,594.01,137.0,0.0,43.58,25.49,1.66,0.0
20051006:1209,493.01,134.0,0.0,36.1,25.46,1.52,0.0
20051006:1309,389.01,102.0,0.0,26.43,25.24,1.86,0.0
20051006:1409,174.0,104.0,0.0,15.5,24.65,1.93,0.0
20051006:1509,33.0,32.78,0.0,3.87,24.29,2.14,0.0
20051006:1609,0.0,0.0,0.0,0.0,25.12,2.62,0.0
20051006:1709,0.0,0.0,0.0,0.0,24.26,1.93,0.0
20051006:1809,0.0,0.0,0.0,0.0,23.65,1.24,0.0
20051006:1909,0.0,0.0,0.0,0.0,22.73,1.72,0.0
20051006:2009,0.0,0.0,0.0,0.0,22.3,2.0,0.0
20051006:2109,0.0,0.0,0.0,0.0,22.21,2.21,0.0
20051006:2209,0.0,0.0,0.0,0.0,22.04,2.48,0.0
20051006:2309,0.0,0.0,0.0,0.0,22.02,2.76,0.0
20051007:0009,0.0,0.0,0.0,0.0,21.92,3.24,0.0
20051007:0109,0.0,0.0,0.0,0.0,21.91,3.66,0.0
20051007:0209,0.0,0.0,0.0,0.0,21.5,3.59,0.0
20051007:0309,0.0,0.0,0.0,0.0,21.32,3.59,0.0
20051007:0409,0.0,0.0,0.0,0.0,21.04,3.79,0.0
20051007:0509,39.0,66.0,0.0,13.52,21.39,3.93,0.0
20051007:0609,230.0,94.0,0.0,24.56,21.81,3.86,0.0
20051007:0709,351.01,139.0,0.0,34.44,22.54,3.66,0.0
20051007:0809,327.01,240.0,0.0,42.29,24.38,3.72,0.0
20051007:0909,363.01,275.0,0.0,46.93,24.89,3.38,0.0
20051007:1009,412.01,265.0,0.0,47.27,25.58,2.76,0.0
20051007:1109,230.0,328.0,0.0,43.2,25.68,1.24,0.0
20051007:1209,151.0,300.0,0.0,35.74,25.66,0.41,0.0
20051007:1309,189.0,204.0,0.0,26.11,25.82,0.76,0.0
20051007:1409,94.0,137.0,0.0,15.2,25.37,1.45,0.0
20051007:1509,0.0,41.0,0.0,3.58,25.0,2.07,0.0
20051007:1609,0.0,0.0,0.0,0.0,25.75,2.21,0.0
20051007:1709,0.0,0.0,0.0,0.0,24.53,2.28,0.0
20051007:1809,0.0,0.0,0.0,0.0,23.36,0.0,0.0
20051007:1909,0.0,0.0,0.0,0.0,23.3,0.0,0.0
20051007:2009,0.0,0.0,0.0,0.0,23.14,3.1,0.0
20051007:2109,0.0,0.0,0.0,0.0,22.85,3.66,0.0
20051007:2209,0.0,0.0,0.0,0.0,22.36,4.21,0.0
20051007:2309,0.0,0.0,0.0,0.0,22.09,4.62,0.0
20051008:0009,0.0,0.0,0.0,0.0,21.76,4.9,0.0
20051008:0109,0.0,0.0,0.0,0.0,21.49,4.9,0.0
20051008:0209,0.0,0.0,0.0,0.0,21.02,4.9,0.0
20051008:0309,0.0,0.0,0.0,0.0,20.96,4.9,0.0
20051008:0409,0.0,0.0,0.0,0.0,20.8,4.9,0.0
20051008:0509,68.0,55.0,0.0,13.32,20.9,4.97,0.0
20051008:0609,233.0,92.0,0.0,24.34,21.25,5.03,0.0
20051008:0709,390.01,117.0,0.0,34.17,21.9,5.17,0.0
20051008:0809,528.01,127.0,0.0,41.97,23.57,5.03,0.0
20051008:0909,604.01,137.0,0.0,46.56,24.14,4.28,0.0
20051008:1009,572.01,174.0,0.0,46.88,25.14,3.72,0.0
20051008:1109,608.01,127.0,0.0,42.82,25.41,2.76,0.0
20051008:1209,471.01,145.0,0.0,35.39,25.56,1.72,0.0
20051008:1309,390.01,98.0,0.0,25.78,25.52,0.83,0.0
20051008:1409,197.0,87.0,0.0,14.89,24.9,1.17,0.0
20051008:1509,0.0,46.0,0.0,3.29,24.25,1.86,0.0
20051008:1609,0.0,0.0,0.0,0.0,24.96,2.41,0.0
20051008:1709,0.0,0.0,0.0,0.0,24.16,2.14,0.0
20051008:1809,0.0,0.0,0.0,0.0,23.29,1.93,0.0
20051008:1909,0.0,0.0,0.0,0.0,22.73,1.93,0.0
20051008:2009,0.0,0.0,0.0,0.0,22.28,2.48,0.0
20051008:2109,0.0,0.0,0.0,0.0,22.18,2.97,0.0
20051008:2209,0.0,0.0,0.0,0.0,21.4,3.31,0.0
20051008:2309,0.0,0.0,0.0,0.0,21.09,3.66,0.0
20051009:0009,0.0,0.0,0.0,0.0,20.86,4.0,0.0
20051009:0109,0.0,0.0,0.0,0.0,20.67,4.14,0.0
20051009:0209,0.0,0.0,0.0,0.0,20.21,4.14,0.0
20051009:0309,0.0,0.0,0.0,0.0,20.15,4.07,0.0
20051009:0409,0.0,0.0,0.0,0.0,19.93,3.93,0.0
20051009:0509,61.0,55.0,0.0,13.13,20.31,3.93,0.0
20051009:0609,222.0,93.0,0.0,24.12,20.6,3.72,0.0
20051009:0709,376.01,118.0,0.0,33.91,21.12,3.38,0.0
20051009:0809,511.01,128.0,0.0,41.66,22.96,2.83,0.0
20051009:0909,619.01,121.0,0.0,46.2,23.2,2.07,0.0
20051009:1009,600.01,145.0,0.0,46.49,24.21,1.59,0.0
20051009:1109,622.01,111.0,0.0,42.45,24.18,1.31,0.0
20051009:1209,429.01,161.0,0.0,35.04,24.11,1.72,0.0
20051009:1309,374.01,99.0,0.0,25.46,23.95,2.0,0.0
20051009:1409,179.0,91.0,0.0,14.59,23.5,1.59,0.0
20051009:1509,0.0,39.0,0.0,3.0,23.33,0.97,0.0
